2026-08-17T22:45:45Z model=Qwen3-1.7B row=156 status=ok latency=2.978s pt=157 ct=398 gpu_power=144.8W vram=1604MiB err=''
2026-08-17T22:45:48Z model=Qwen3-1.7B row=157 status=ok latency=2.478s pt=161 ct=300 gpu_power=143.8W vram=1604MiB err=''
2026-08-17T22:45:51Z model=Qwen3-1.7B row=158 status=ok latency=2.954s pt=172 ct=402 gpu_power=143.9W vram=1604MiB err=''
2026-08-17T22:45:54Z model=Qwen3-1.7B row=159 status=ok latency=2.987s pt=154 ct=411 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:45:57Z model=Qwen3-1.7B row=160 status=invalid_label latency=2.955s pt=159 ct=411 gpu_power=145.5W vram=1604MiB err=''
2026-08-17T22:46:02Z model=Qwen3-1.7B row=161 status=ok latency=4.795s pt=162 ct=791 gpu_power=145.3W vram=1604MiB err=''
2026-08-17T22:46:05Z model=Qwen3-1.7B row=162 status=ok latency=3.025s pt=156 ct=421 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:46:08Z model=Qwen3-1.7B row=163 status=ok latency=3.073s pt=158 ct=438 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:46:11Z model=Qwen3-1.7B row=164 status=ok latency=2.818s pt=159 ct=384 gpu_power=142.6W vram=1604MiB err=''
2026-08-17T22:46:14Z model=Qwen3-1.7B row=165 status=ok latency=3.504s pt=157 ct=525 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:46:17Z model=Qwen3-1.7B row=166 status=invalid_label latency=3.029s pt=173 ct=422 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:46:20Z model=Qwen3-1.7B row=167 status=ok latency=2.907s pt=178 ct=389 gpu_power=143.2W vram=1604MiB err=''
2026-08-17T22:46:24Z model=Qwen3-1.7B row=168 status=ok latency=3.268s pt=175 ct=479 gpu_power=145.3W vram=1604MiB err=''
2026-08-17T22:46:27Z model=Qwen3-1.7B row=169 status=ok latency=3.586s pt=169 ct=545 gpu_power=145.0W vram=1604MiB err=''
2026-08-17T22:46:30Z model=Qwen3-1.7B row=170 status=ok latency=3.017s pt=178 ct=415 gpu_power=145.2W vram=1604MiB err=''
2026-08-17T22:46:34Z model=Qwen3-1.7B row=171 status=ok latency=3.243s pt=182 ct=466 gpu_power=143.2W vram=1604MiB err=''
2026-08-17T22:46:37Z model=Qwen3-1.7B row=172 status=ok latency=2.701s pt=180 ct=364 gpu_power=144.8W vram=1604MiB err=''
2026-08-17T22:46:39Z model=Qwen3-1.7B row=173 status=ok latency=2.447s pt=164 ct=307 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:46:42Z model=Qwen3-1.7B row=174 status=invalid_label latency=3.177s pt=149 ct=464 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:46:45Z model=Qwen3-1.7B row=175 status=invalid_label latency=2.935s pt=174 ct=416 gpu_power=145.1W vram=1604MiB err=''
2026-08-17T22:46:48Z model=Qwen3-1.7B row=176 status=ok latency=2.429s pt=158 ct=305 gpu_power=145.2W vram=1604MiB err=''
